,abv,ibu,id,name,style,brewery_id
0,0.05,,1436,Pub Beer,American Pale Lager,408
1,0.066,,2265,Devil's Cup,American Pale Ale (APA),177
2,0.071,,2264,Rise of the Phoenix,American IPA,177
3,0.09,,2263,Sinister,American Double / Imperial IPA,177
4,0.075,,2262,Sex and Candy,American IPA,177
5,0.077,,2261,Black Exodus,Oatmeal Stout,177
6,0.045,,2260,Lake Street Express,American Pale Ale (APA),177
7,0.065,,2259,Foreman,American Porter,177
8,0.055,,2258,Jade,American Pale Ale (APA),177
9,0.086,,2131,Cone Crusher,American Double / Imperial IPA,177
10,0.07200000000000001,,2099,Sophomoric Saison,Saison / Farmhouse Ale,177
11,0.073,,2098,Regional Ring Of Fire,Saison / Farmhouse Ale,177
12,0.069,,2097,Garce Selé,Saison / Farmhouse Ale,177
13,0.085,,1980,Troll Destroyer,Belgian IPA,177
14,0.061,60.0,1979,Bitter Bitch,American Pale Ale (APA),177
15,0.06,,2318,Ginja Ninja,Cider,154
16,0.06,,2170,Cherried Away,Cider,154
17,0.06,,2169,Rhubarbarian,Cider,154
18,0.06,,1502,BrightCider,Cider,154
19,0.08199999999999999,,1593,He Said Baltic-Style Porter,Baltic Porter,368
20,0.08199999999999999,,1592,He Said Belgian-Style Tripel,Tripel,368
21,0.099,92.0,1036,Lower De Boom,American Barleywine,368
22,0.079,45.0,1024,Fireside Chat,Winter Warmer,368
23,0.079,,976,Marooned On Hog Island,American Stout,368
24,0.044,42.0,876,Bitter American,American Pale Ale (APA),368
25,0.049,17.0,802,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,368
26,0.049,17.0,801,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,368
27,0.049,17.0,800,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,368
28,0.07,70.0,799,21st Amendment IPA (2006),American IPA,368
29,0.07,70.0,797,Brew Free! or Die IPA (2008),American IPA,368
30,0.07,70.0,796,Brew Free! or Die IPA (2009),American IPA,368
31,0.085,52.0,531,Special Edition: Allies Win The War!,English Strong Ale,368
32,0.097,94.0,432,Hop Crisis,American Double / Imperial IPA,368
33,0.044,42.0,353,Bitter American (2011),American Pale Ale (APA),368
34,0.079,45.0,321,Fireside Chat (2010),Winter Warmer,368
35,0.068,65.0,173,Back in Black,American Black Ale,368
36,0.083,35.0,11,Monk's Blood,Belgian Dark Ale,368
37,0.07,65.0,10,Brew Free! or Die IPA,American IPA,368
38,0.049,17.0,9,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,368
39,0.07,82.0,2519,Bimini Twist,American IPA,67
40,0.05,,2518,Beach Blonde,American Blonde Ale,67
41,0.059,,2517,Rod Bender Red,American Amber / Red Ale,67
42,0.035,11.0,2545,Passion Fruit Prussia,Berliner Weissbier,60
43,0.045,18.0,2544,Send Help,American Blonde Ale,60
44,0.055,,2324,Cast Iron Oatmeal Brown,American Brown Ale,60
45,0.06,,2288,Reprise Centennial Red,American Amber / Red Ale,60
46,0.055,,2287,Alter Ego,American Black Ale,60
47,0.065,,2286,Divided Sky,American IPA,60
48,0.065,,2285,Resurrected,American IPA,60
49,0.05,28.0,1870,Contact High,American Pale Wheat Ale,60
50,0.065,,2603,Galaxyfest,American IPA,27
51,0.05,45.0,2602,Citrafest,American IPA,27
52,0.09,,2220,Barn Yeti,Belgian Strong Dark Ale,27
53,0.069,65.0,2219,Scarecrow,American IPA,27
54,0.09,50.0,2218,Ironman,English Strong Ale,27
55,0.046,15.0,2217,Honey Kolsch,Kölsch,27
56,0.052000000000000005,18.0,2216,Copperhead Amber,Belgian Dark Ale,27
57,0.059,75.0,972,Rude Parrot IPA,American IPA,481
58,0.054000000000000006,30.0,866,British Pale Ale (2010),English Pale Ale,481
59,0.054000000000000006,30.0,48,British Pale Ale,English Pale Ale,481
60,0.084,82.0,47,Ballz Deep Double IPA,American Double / Imperial IPA,481
61,0.038,,1583,Wolfman's Berliner,Berliner Weissbier,373
62,0.055,26.0,1165,Colorado Native,American Amber / Red Lager,462
63,0.055,26.0,431,Colorado Native (2011),American Amber / Red Lager,462
64,0.065,52.0,516,Jockamo IPA,American IPA,533
65,0.042,13.0,515,Purple Haze,Fruit / Vegetable Beer,533
66,0.045,17.0,514,Abita Amber,American Amber / Red Lager,533
67,0.08199999999999999,68.0,2540,Citra Ass Down,American IPA,62
68,0.05,20.0,2539,The Brown Note,American Brown Ale,62
69,0.08,68.0,2686,Citra Ass Down,American Double / Imperial IPA,1
70,0.125,80.0,2685,London Balling,English Barleywine,1
71,0.077,25.0,2684,35 K,Milk / Sweet Stout,1
72,0.042,42.0,2683,A Beer,American Pale Ale (APA),1
73,0.05,25.0,2682,Rules are Rules,German Pilsener,1
74,0.066,21.0,2681,Flesh Gourd'n,Pumpkin Ale,1
75,0.04,13.0,2680,Sho'nuff,Belgian Pale Ale,1
76,0.055,17.0,2679,Bloody Show,American Pilsner,1
77,0.076,68.0,2678,Rico Sauvin,American Double / Imperial IPA,1
78,0.051,38.0,2677,Coq de la Marche,Saison / Farmhouse Ale,1
79,0.065,,2676,Kamen Knuddeln,American Wild Ale,1
80,0.06,65.0,2675,Pile of Face,American IPA,1
81,0.05,20.0,2674,The Brown Note,English Brown Ale,1
82,0.053,35.0,1594,Maylani's Coconut Stout,American Stout,367
83,0.05,35.0,1162,Oatmeal PSA,American Pale Ale (APA),367
84,0.052000000000000005,33.0,1137,Pre Flight Pilsner,American Pilsner,367
85,0.04,20.0,2403,P-Town Pilsner,American Pilsner,117
86,0.053,36.0,2402,Klickitat Pale Ale,American Pale Ale (APA),117
87,0.08199999999999999,103.0,2401,Yellow Wolf Imperial IPA,American Double / Imperial IPA,117
88,0.053,40.0,1921,Freeride APA,American Pale Ale (APA),270
89,0.053,18.0,1920,Alaskan Amber,Altbier,270
90,0.057,,2501,Hopalicious,American Pale Ale (APA),73
91,0.043,,1535,Kentucky Kölsch,Kölsch,388
92,0.065,,1149,Kentucky IPA,American IPA,388
93,0.054000000000000006,,1474,Dusty Trail Pale Ale,American Pale Ale (APA),401
94,0.062,,1473,Damnesia,American IPA,401
95,0.062,43.0,837,Desolation IPA,American IPA,401
96,0.059,,2592,Liberty Ale,American IPA,35
97,0.065,,2578,IPA,American IPA,35
98,0.045,,2577,Summer Wheat,American Pale Wheat Ale,35
99,0.049,,2103,California Lager,American Amber / Red Lager,35
100,0.056,,2102,Brotherhood Steam,California Common / Steam Beer,35
101,0.042,,2291,Blood Orange Gose,Gose,171
102,0.042,,1818,Keebarlin' Pale Ale,American Pale Ale (APA),171
103,0.048,,1738,"the Kimmie, the Yink and the Holy Gose",Gose,171
104,0.06,,1563,Fall Hornin',Pumpkin Ale,171
105,0.057,13.0,1520,Barney Flats Oatmeal Stout,Oatmeal Stout,171
106,0.056,4.0,1350,Summer Solstice,Cream Ale,171
107,0.07,80.0,1327,Hop Ottin' IPA,American IPA,171
108,0.058,15.0,1326,Boont Amber Ale,American Amber / Red Ale,171
109,0.057,13.0,1221,Barney Flats Oatmeal Stout,Oatmeal Stout,171
110,0.055,25.0,1217,El Steinber Dark Lager,Vienna Lager,171
111,0.058,15.0,811,Boont Amber Ale (2010),American Amber / Red Ale,171
112,0.056,4.0,753,Summer Solstice Cerveza Crema (2009),Cream Ale,171
113,0.057,13.0,572,Barney Flats Oatmeal Stout (2012),Oatmeal Stout,171
114,0.069,6.0,523,Winter Solstice,Winter Warmer,171
115,0.07,80.0,367,Hop Ottin' IPA (2011),American IPA,171
116,0.058,15.0,78,Boont Amber Ale (2011),American Amber / Red Ale,171
117,0.056,4.0,77,Summer Solstice (2011),Cream Ale,171
118,0.055,28.0,76,Poleeko Gold Pale Ale (2009),American Pale Ale (APA),171
119,0.06,,2337,Charlie's Rye IPA,American IPA,146
120,0.054000000000000006,,410,River Pig Pale Ale,American Pale Ale (APA),542
121,0.047,,409,Oaky's Oatmeal Stout,Oatmeal Stout,542
122,0.05,,1294,Angry Orchard Apple Ginger,Cider,434
123,0.05,,1293,Angry Orchard Crisp Apple,Cider,434
124,0.05,,1292,Angry Orchard Crisp Apple,Cider,434
125,0.068,,2207,Golden One,Belgian Pale Ale,193
126,0.06,,2040,Arjuna,Witbier,193
127,0.085,,2039,Uroboros,American Stout,193
128,0.071,75.0,2511,Long Leaf,American IPA,69
129,0.047,19.0,2510,Honey Badger Blonde,American Blonde Ale,69
130,0.06,23.0,2509,Porter (a/k/a Black Gold Porter),American Porter,69
131,0.06,55.0,413,Sky High Rye,American Pale Ale (APA),541
132,0.062,17.0,390,Whitsun,American Pale Wheat Ale,541
133,0.052000000000000005,,735,On-On Ale (2008),American Pale Ale (APA),513
134,0.092,50.0,1333,Quakertown Stout,American Double / Imperial Stout,426
135,0.051,20.0,1332,Greenbelt Farmhouse Ale,Saison / Farmhouse Ale,426
136,0.052000000000000005,10.0,1172,Mo's Gose,Gose,461
137,0.07,45.0,1322,Green Bullet Organic India Pale Ale,American IPA,429
138,0.032,27.0,550,Rocket Girl,Kölsch,528
139,0.053,26.0,429,Ninja Porter,American Porter,528
140,0.06,69.0,428,Shiva IPA,American IPA,528
141,0.048,,1640,Aslan Kölsch,Kölsch,353
142,0.077,,1639,Aslan IPA,American IPA,353
143,0.077,,1638,Aslan Amber,American Amber / Red Ale,353
144,0.056,27.0,597,This Season's Blonde,American Blonde Ale,523
145,0.07,67.0,596,Independence Pass Ale,American IPA,523
146,0.057,40.0,1580,Trolley Stop Stout,American Stout,374
147,0.08199999999999999,138.0,980,Bitter Bitch Imperial IPA,American Double / Imperial IPA,374
148,0.062,35.0,979,Poop Deck Porter,American Porter,374
149,0.06,35.0,978,Old Red Beard Amber Ale,American Amber / Red Ale,374
150,0.075,115.0,2503,Hop A-Peel,American Double / Imperial IPA,72
151,0.055,12.0,2502,Vanilla Java Porter,American Porter,72
152,0.052000000000000005,,2495,Michelada,Fruit / Vegetable Beer,72
153,0.045,8.0,534,Dirty Blonde Ale,American Blonde Ale,72
154,0.05,62.0,528,Grand Circus IPA,American IPA,72
155,0.05,12.0,527,Atwater's Lager,Munich Helles Lager,72
156,0.07,,1409,Heavy Machinery IPA Series #1: Heavy Fist,American Black Ale,413
157,0.062,,343,Fire Eagle IPA,American IPA,413
158,0.051,,342,Peacemaker,American Pale Ale (APA),413
159,0.053,,341,Pearl-Snap,German Pilsener,413
160,0.052000000000000005,,340,Black Thunder,Schwarzbier,413
161,0.08,,2589,Raja,American Double / Imperial IPA,37
162,0.064,,2546,Perzik Saison,Saison / Farmhouse Ale,37
163,0.047,42.0,146,Avery Joe’s Premium American Pilsner,German Pilsener,37
164,0.056,10.0,108,White Rascal,Witbier,37
165,0.063,69.0,107,Avery India Pale Ale,American IPA,37
166,0.055,17.0,106,Ellie’s Brown Ale,American Brown Ale,37
167,0.062,17.0,1620,Pumpkin Beast,Pumpkin Ale,360
168,0.07200000000000001,22.0,1579,OktoberBeast,Märzen / Oktoberfest,360
169,0.048,23.0,1228,Mad Beach,American Pale Wheat Ale,360
170,0.067,,705,Hog Wild India Pale Ale,American IPA,360
171,0.092,5.0,704,Devils Tramping Ground Tripel,Tripel,360
172,0.061,41.0,702,Hot Rod Red,American Amber / Red Ale,360
173,0.086,,2058,Palate Mallet,American Double / Imperial IPA,235
174,0.06,,1483,Back East Porter,American Porter,235
175,0.049,,1426,Back East Golden Ale,American Blonde Ale,235
176,0.07,,1132,Misty Mountain IPA,American IPA,235
177,0.05,,1131,Back East Ale,American Amber / Red Ale,235
178,0.06,,1876,Truck Stop Honey Brown Ale,English Brown Ale,286
179,0.06,43.0,1875,Naked Pig Pale Ale,American Pale Ale (APA),286
180,0.068,70.0,966,Topcutter India Pale Ale,American IPA,483
181,0.044,38.0,965,Field 41 Pale Ale,American Pale Ale (APA),483
182,0.07,,2593,Grapefruit Sculpin,American IPA,34
183,0.038,40.0,2105,Even Keel,American IPA,34
184,0.052000000000000005,23.0,1401,Ballast Point Pale Ale,Kölsch,34
185,0.07,75.0,1400,Big Eye India Pale Ale,American IPA,34
186,0.046,,1019,Longfin Lager,Munich Helles Lager,34
187,0.07,70.0,1018,Sculpin IPA,American IPA,34
188,0.045,,1776,All Nighter Ale,Extra Special / Strong Bitter (ESB),318
189,0.045,20.0,1644,Banner American Rye,Rye Beer,318
190,0.035,45.0,1643,Banner American Ale,American Amber / Red Ale,318
191,0.07,46.0,2618,Thai.p.a,American IPA,20
192,0.06,60.0,2005,Barrio Blanco,American IPA,251
193,0.045,,1343,Barrio Tucson Blonde,American Blonde Ale,251
194,0.049,22.0,2404,Hop in the ‘Pool Helles,American Pilsner,116
195,0.067,60.0,2323,Ultra Gnar Gnar IPA,American IPA,116
196,0.068,62.0,2189,In-Tents India Pale Lager,American Pale Lager,116
197,0.05,20.0,2188,Lost Meridian Wit,Witbier,116
198,0.051,45.0,2187,Celestial Meridian Cascadian Dark Lager,Euro Dark Lager,116
199,0.054000000000000006,55.0,1966,Wagon Party,California Common / Steam Beer,258
200,0.067,70.0,1965,Sky-Five,American IPA,258
201,0.05,28.0,1964,Stargrazer,Schwarzbier,258
202,0.054000000000000006,48.0,1963,Wonderstuff,German Pilsener,258
203,0.053,,1855,Tarnation California-Style Lager,California Common / Steam Beer,292
204,0.07,42.0,1778,On the Count of 3 (2015),Hefeweizen,292
205,0.047,,1209,Summer Swelter,American Pale Wheat Ale,292
206,0.068,,954,Phantom Punch Winter Stout,Foreign / Export Stout,292
207,0.066,,910,Hayride Autumn Ale,Rye Beer,292
208,0.047,,707,Celsius Summer Ale (2012),American Pale Wheat Ale,292
209,0.055,35.0,533,Amber Road,American Amber / Red Ale,292
210,0.049,28.0,183,Pamola Xtra Pale Ale,American Pale Ale (APA),292
211,0.069,69.0,182,Stowaway IPA,American IPA,292
212,0.08800000000000001,108.0,1806,Hoptopus Double IPA,American Double / Imperial IPA,306
213,0.05,10.0,2435,Watermelon Ale,Fruit / Vegetable Beer,103
214,0.058,45.0,2423,Fenway American Pale Ale,American Pale Ale (APA),103
215,0.068,85.0,2420,Back Bay IPA,American IPA,103
216,0.048,16.0,2419,Bunker Hill Blueberry Ale ,Other,103
217,0.058,,2494,Oberon,American Pale Wheat Ale,76
218,0.06,,2325,Smitten,Rye Beer,76
219,0.05,,2022,Winter White,Witbier,76
220,0.058,,1989,Oberon,American Pale Wheat Ale,76
221,0.07,,1988,Two Hearted,American IPA,76
222,0.058,,1955,Best Brown,American Brown Ale,76
223,0.044,44.0,2558,Moar,English India Pale Ale (IPA),53
224,0.083,,2557,Uber Lupin Schwarz IPA,American Double / Imperial IPA,53
225,0.057,27.0,2556,Nordic Blonde,American Blonde Ale,53
226,0.06,,2496,Cold Press,American Black Ale,75
227,0.07200000000000001,87.0,2410,Harness the Winter,American IPA,75
228,0.056,32.0,1902,14° ESB ,Extra Special / Strong Bitter (ESB),75
229,0.062,68.0,1901,Bent Hop Golden IPA,American IPA,75
230,0.06,34.0,1261,Bent Paddle Black Ale,American Black Ale,75
231,0.05,38.0,1253,Venture Pils,German Pilsener,75
232,0.055,40.0,1900,Lost Sailor IPA,English India Pale Ale (IPA),278
233,0.053,20.0,1317,Steel Rail Extra Pale Ale,American Pale Ale (APA),278
234,0.078,,1158,La Frontera Premium IPA,American IPA,463
235,0.047,,1157,Tejas Lager,Czech Pilsener,463
236,0.064,,1156,Number 22 Porter,American Porter,463
237,0.056,,1155,Big Bend Hefeweizen,Hefeweizen,463
238,0.06,,1154,Terlingua Gold,American Blonde Ale,463
239,0.081,17.0,2104,Aprè Shred,American Strong Ale,220
240,0.095,104.0,1762,Hemlock Double IPA,American Double / Imperial IPA,220
241,0.041,,1422,West Portal Colorado Common Summer Ale,California Common / Steam Beer,220
242,0.067,85.0,1067,Disconnected Red,American Amber / Red Ale,220
243,0.07,,1003,Big Elm IPA,American IPA,477
244,0.065,,1002,Gerry Dog Stout,American Stout,477
245,0.06,,1001,413 Farmhouse Ale,Saison / Farmhouse Ale,477
246,0.08,54.0,2639,Dark Star,American Stout,8
247,0.062,,2469,Ryecoe,American IPA,8
248,0.06,,2586,Blueberry Blonde,Fruit / Vegetable Beer,40
249,0.075,60.0,2585,Galaxy IPA,American IPA,40
250,0.05,32.0,643,Big River Pilsner,Czech Pilsener,519
251,0.06,55.0,632,House Brand IPA,American IPA,519
252,0.062,65.0,1714,Big Sky IPA,American IPA,336
253,0.05,40.0,1713,Scape Goat Pale Ale,English Pale Ale,336
254,0.05,35.0,1712,Montana Trout Slayer Ale,American Pale Wheat Ale,336
255,0.051,26.0,1711,Moose Drool Brown Ale,American Brown Ale,336
256,0.07200000000000001,60.0,1456,Powder Hound Winter Ale,English Strong Ale,336
257,0.051,26.0,767,Moose Drool Brown Ale (2011),American Brown Ale,336
258,0.05,35.0,766,Montana Trout Slayer Ale (2012),American Pale Wheat Ale,336
259,0.062,65.0,579,Big Sky IPA (2012),American IPA,336
260,0.047,,168,Summer Honey,American Blonde Ale,336
261,0.05,40.0,159,Scape Goat Pale Ale (2010),English Pale Ale,336
262,0.05,35.0,35,Montana Trout Slayer Ale (2009),American Pale Wheat Ale,336
263,0.051,26.0,34,Moose Drool Brown Ale (2009),American Brown Ale,336
264,0.069,81.0,2096,Arcus IPA,American IPA,221
265,0.058,38.0,2095,Wavemaker,American Amber / Red Ale,221
266,0.053,43.0,1257,Jack Pine Savage,American Pale Ale (APA),444
267,0.099,85.0,1256,Forest Fire Imperial Smoked Rye,Rye Beer,444
268,0.098,76.0,1255,Bad Axe Imperial IPA,American Double / Imperial IPA,444
269,0.055,35.0,986,Morning Wood,Oatmeal Stout,444
270,0.066,50.0,985,Bark Bite IPA,American IPA,444
271,0.055,45.0,2508,Jalapeno Pale Ale,American Pale Ale (APA),70
272,0.052000000000000005,,1441,Blown Out Brown,American Brown Ale,407
273,0.063,,1413,Single Hop Ale,American Pale Ale (APA),407
274,0.054000000000000006,,1411,Sawtooth Ale,American Blonde Ale,407
275,0.07200000000000001,75.0,2620,Saucy Intruder,Rye Beer,18
276,0.045,16.0,2412,Deception,American Blonde Ale,112
277,0.075,35.0,1898,Blackmarket Rye IPA,American IPA,112
278,0.05,8.0,1897,Black Market Hefeweizen,Hefeweizen,112
279,0.058,44.0,1896,Aftermath Pale Ale,American Pale Ale (APA),112
280,0.071,83.0,1850,American India Red Ale,American Strong Ale,294
281,0.071,45.0,1849,American Red Porter,American Porter,294
282,0.078,34.0,1848,American Red Saison,Saison / Farmhouse Ale,294
283,0.066,44.0,1847,Colorado Red Ale,American Amber / Red Ale,294
284,0.048,16.0,2485,Saddle Bronc Brown Ale,American Brown Ale,79
285,0.046,20.0,2484,Bomber Mountain Amber Ale,American Amber / Red Ale,79
286,0.073,,2449,Flying Sailor,Rye Beer,95
287,0.048,47.0,2634,Nordskye ,American IPA,12
288,0.06,30.0,2153,North Third Stout,Foreign / Export Stout,12
289,0.052000000000000005,,1953,Honey Lav,American Pale Wheat Ale,12
290,0.068,,1496,Coconut Brown Ale,American Brown Ale,12
291,0.07,51.0,1481,51K IPA,American IPA,12
292,0.055,,1480,Grand Rabbits,Cream Ale,12
293,0.05,,1564,1800 Big Log Wheat (2012),American Pale Wheat Ale,380
294,,,1541,Double Play Pilsner,American Pilsner,380
295,0.055,,1321,Brewerhood Brown Ale,American Brown Ale,380
296,0.08,,1320,Last Call Imperial Amber Ale,American Amber / Red Ale,380
297,0.096,,1319,Pernicious Double IPA,American Double / Imperial IPA,380
298,0.052000000000000005,,1303,6-4-3 Double Play Pilsner,German Pilsener,380
299,,,1025,N Street Drive-In 50th Anniversary IPA,American Double / Imperial IPA,380
300,0.05,,1012,467 Ethan's Stout,American Stout,380
301,0.064,,942,1335 Wicked Snout,Saison / Farmhouse Ale,380
302,0.045,,937,543 Skull Creek Fresh Hopped Pale Ale,American Pale Ale (APA),380
303,0.056,37.0,888,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),380
304,0.056,37.0,886,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),380
305,0.056,37.0,612,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),380
306,0.046,35.0,611,834 Happy As Ale,American Pale Ale (APA),380
307,0.059,,1372,Yellow Collar,Mead,422
308,0.059,,1371,Green Collar,Mead,422
309,0.08,80.0,1812,Quarter Mile Double IPA,American Double / Imperial IPA,304
310,0.059,60.0,1547,Full Nelson Pale Ale,American Pale Ale (APA),382
311,0.065,30.0,1546,Steel Wheels ESB,Extra Special / Strong Bitter (ESB),382
312,0.053,22.0,1545,Blue Mountain Classic Lager,Euro Pale Lager,382
313,0.059,60.0,119,Full Nelson Pale Ale (2010),American Pale Ale (APA),382
314,0.049,16.0,1408,Kölsch 151,Kölsch,414
315,,,2490,Professor Black,American Stout,77
316,,,2489,Little Boss,American Pale Wheat Ale,77
317,,,2488,Van Dayum!,American Amber / Red Ale,77
318,,,2487,Spirit Animal,American Pale Ale (APA),77
319,0.07,,939,Toxic Sludge,American Black Ale,489
320,0.06,40.0,692,Blue Point White IPA,American White IPA,489
321,0.044,16.0,667,Blue Point Summer Ale,American Blonde Ale,489
322,0.055,28.0,665,Toasted Lager,Vienna Lager,489
323,0.06,,1607,Bohemian Export Lager,Dortmunder / Export Lager,364
324,0.053,,1597,Altus Bohemes Altbier,Altbier,364
325,0.04,,344,Cherny Bock,Schwarzbier,364
326,0.05,,89,Czech Pilsner,Czech Pilsener,364
327,0.05,,88,Viennese Lager,Vienna Lager,364
328,0.065,,1569,Mad Manatee IPA,American IPA,378
329,0.055,,1568,Killer Whale Cream Ale,Cream Ale,378
330,0.06,,1188,Duke's Cold Nose Brown Ale,American Brown Ale,378
331,0.042,30.0,1891,Longhop IPA,American IPA,281
332,0.04,34.0,1890,Lucky Buck,Irish Dry Stout,281
333,0.051,,577,Bomb Lager (New Recipe),Munich Helles Lager,525
334,0.045,27.0,513,Bomb Lager (Old Recipe),Munich Helles Lager,525
335,0.066,72.0,2422,Firestarter India Pale Ale,American IPA,107
336,0.075,22.0,1727,Kilt Dropper Scotch Ale,Scotch Ale / Wee Heavy,107
337,0.048,30.0,1614,Wood Splitter Pilsner,Czech Pilsener,107
338,0.056,26.0,1613,Gyptoberfest,Märzen / Oktoberfest,107
339,0.07,94.0,1549,Farmer Wirtz India Pale Ale,English India Pale Ale (IPA),107
340,0.047,,1548,Slow & Steady Golden Ale,American Blonde Ale,107
341,0.068,,1517,Pink-I Raspberry IPA,American IPA,107
342,0.047,,1500,Moe's Original Bar B Que 'Bama Brew Golden Ale,American Blonde Ale,107
343,0.047,,1421,Live Local Golden Ale,American Blonde Ale,107
344,0.048,38.0,1360,Screaming Eagle Special Ale ESB,Extra Special / Strong Bitter (ESB),107
345,0.049,,1184,Dirtbag Dunkel,Munich Dunkel Lager,107
346,0.053,45.0,1183,Kindler Pale Ale,American Pale Ale (APA),107
347,0.064,,1023,Mistress Winter Wheat,Winter Warmer,107
348,0.061,,998,Tent Pole Vanilla Porter,American Porter,107
349,0.058,,997,Awry Rye Pale Ale,American Pale Ale (APA),107
350,0.058,,996,Demshitz Brown Ale,American Brown Ale,107
351,0.048,,931,Wood Splitter Pilsner (2012),Czech Pilsener,107
352,0.048,,798,Brush Creek Blonde,American Blonde Ale,107
353,0.066,72.0,633,Firestarter India Pale Ale,American IPA,107
354,0.071,16.0,2062,Noche Dulce,American Porter,231
355,0.045,8.0,1830,Porch Rocker,Radler,300
356,0.065,45.0,1629,Rebel IPA,American IPA,300
357,0.055,,1601,Cold Snap,Witbier,300
358,0.056,,1427,Samuel Adams Winter Lager,Bock,300
359,0.049,30.0,1349,Boston Lager,Vienna Lager,300
360,0.049,30.0,1310,Boston Lager,Vienna Lager,300
361,0.053,15.0,1281,Samuel Adams Octoberfest,Märzen / Oktoberfest,300
362,0.053,7.0,1144,Samuel Adams Summer Ale,American Pale Wheat Ale,300
363,0.049,30.0,1143,Boston Lager,Vienna Lager,300
364,0.049,35.0,1395,Hazed & Infused,American Pale Ale (APA),417
365,0.057,35.0,808,Hoopla Pale Ale,American Pale Ale (APA),417
366,0.049,35.0,81,Hazed & Infused (2010),American Pale Ale (APA),417
367,0.062,80.0,2596,Heavy Lifting,American IPA,31
368,0.065,,2300,1492,American Pale Ale (APA),167
369,0.058,,2299,Mango Ginger,American IPA,167
370,0.047,,2298,Passenger,English Dark Mild Ale,167
371,0.06,52.0,2107,Plum St. Porter,American Porter,219
372,0.057,52.0,1573,Plum St. Porter,American Porter,219
373,0.07,80.0,1289,Bozone HopZone IPA,American IPA,219
374,0.06,25.0,1288,Bozone Hefe Weizen,Hefeweizen,219
375,0.055,,470,Bozone Select Amber Ale,American Amber / Red Ale,219
376,0.052000000000000005,40.0,2167,Evil Owl,American Amber / Red Ale,207
377,0.05,,2204,Post Time Kölsch,Kölsch,195
378,0.042,9.0,1522,Agave Wheat,American Pale Wheat Ale,391
379,0.045,15.0,397,SummerBright Ale,American Pale Wheat Ale,391
380,0.062,68.0,193,Lucky U IPA,American IPA,391
381,0.054000000000000006,19.0,83,Avalanche Ale,American Amber / Red Ale,391
382,0.05,,1802,"You're My Boy, Blue",Fruit / Vegetable Beer,308
383,0.07200000000000001,60.0,1801,Last Stop IPA,American IPA,308
384,0.05,21.0,1800,Rollin Dirty Red Ale,Irish Red Ale,308
385,0.055,28.0,1799,Are Wheat There Yet?,American Pale Wheat Ale,308
386,0.058,,2619,Insert Hop Reference,American Pale Ale (APA),19
387,0.053,,2468,Manitou Amber,American Amber / Red Ale,85
388,0.067,,2637,Belfort,Saison / Farmhouse Ale,10
389,0.06,,2636,Star Runner,Belgian Pale Ale,10
390,0.098,,2598,Tart Side of the Barrel,American Double / Imperial Stout,10
391,0.06,,2597,Linnaeus Mango IPA,American IPA,10
392,0.07,,2548,Beasts A'Burnin',Rauchbier,10
393,0.077,,2542,Verdun,Bière de Garde,10
394,0.065,,2541,Barrel Aged Triomphe,Belgian IPA,10
395,0.065,,2504,Cherry Doppelbock,Doppelbock,10
396,0.065,,2500,Tropical Saison,Saison / Farmhouse Ale,10
397,0.065,,2499,Beach Patrol,Witbier,10
398,0.05,,2498,Nuit Serpent,Belgian IPA,10
399,0.09,,2481,Paris,Saison / Farmhouse Ale,10
400,0.055,,2476,The Grand Army,Belgian IPA,10
401,0.059,,2467,Acidulated Trip,Saison / Farmhouse Ale,10
402,0.066,,2466,Root Stock,Rye Beer,10
403,0.041,,2465,Mind Games,Dunkelweizen,10
404,0.08199999999999999,,2433,Sous Chef,Belgian Strong Pale Ale,10
405,0.065,,2418,Dubbelicious,Dubbel,10
406,0.062,,2416,Psychopomp,Belgian Dark Ale,10
407,,,2382,Fat Paczki,Belgian Dark Ale,10
408,,,2381,Earth-Like Planets,Belgian Pale Ale,10
409,0.061,,2290,Ski Patrol,Witbier,10
410,0.063,,2241,Viking Ice Hole,Oatmeal Stout,10
411,0.056,,2240,Rye Porter,American Porter,10
412,0.099,,2137,Wizard Burial Ground,Quadrupel (Quad),10
413,0.051,,2101,Smoky Wheat,Rauchbier,10
414,0.062,,2092,BRIPA,Belgian IPA,10
415,0.062,,2091,Mela,Belgian Dark Ale,10
416,0.053,,2086,W.I.P.A Snappa,Belgian IPA,10
417,0.063,,2023,Pepper in the Rye,Rye Beer,10
418,0.064,,2006,Moe Lasses',American Stout,10
419,0.07,,1997,Pumpkin Tart,Fruit / Vegetable Beer,10
420,0.067,,1977,Undertaker,Belgian Dark Ale,10
421,0.067,,1976,Undertaker (2014),Belgian Dark Ale,10
422,0.05,,1974,Coq D'Or,Belgian Pale Ale,10
423,0.06,,1973,North French,Bière de Garde,10
424,0.065,,1959,Agent a Deux,Belgian Dark Ale,10
425,0.045,,1958,Belgian Wit,Witbier,10
426,0.063,,1949,Pothole Stout,American Stout,10
427,0.093,,1947,Tree Bucket,Belgian IPA,10
