,abv,ibu,id,beer_name,style,brewery_id,brewery_name,city,state
1161,0.065,11.0,760,Cold Smoke Scotch Ale (2007),Scotch Ale / Wee Heavy,510,Kettle House Brewing Company,Missoula, MT
1162,0.065,65.0,759,Double Haul IPA (2009),American IPA,510,Kettle House Brewing Company,Missoula, MT
1163,0.065,65.0,758,Double Haul IPA (2006),American IPA,510,Kettle House Brewing Company,Missoula, MT
1164,0.055,50.0,87,Eddy Out Pale Ale,American Pale Ale (APA),510,Kettle House Brewing Company,Missoula, MT
1165,0.065,65.0,86,Double Haul IPA,American IPA,510,Kettle House Brewing Company,Missoula, MT
1166,0.065,11.0,85,Cold Smoke Scotch Ale,Scotch Ale / Wee Heavy,510,Kettle House Brewing Company,Missoula, MT
1167,,,2472,U. P. Witbier,Witbier,84,Keweenaw Brewing Company,Houghton, MI
1168,,,779,November Gale Pale Ale,American Pale Ale (APA),84,Keweenaw Brewing Company,Houghton, MI
1169,,,364,Olde Ore Dock Scottish Ale,Scottish Ale,84,Keweenaw Brewing Company,Houghton, MI
1170,,,60,Widow Maker Black Ale,American Brown Ale,84,Keweenaw Brewing Company,Houghton, MI
1171,,,59,Lift Bridge Brown Ale,American Brown Ale,84,Keweenaw Brewing Company,Houghton, MI
1172,,,58,Pick Axe Blonde Ale,American Blonde Ale,84,Keweenaw Brewing Company,Houghton, MI
1173,,,57,Red Jacket Amber Ale,American Amber / Red Ale,84,Keweenaw Brewing Company,Houghton, MI
1174,0.051,,2436,Amber Ale,American Amber / Red Ale,102,King Street Brewing Company,Anchorage, AK
1175,0.055,,1706,King Street Pilsner,Czech Pilsener,102,King Street Brewing Company,Anchorage, AK
1176,0.06,70.0,1667,King Street IPA,American IPA,102,King Street Brewing Company,Anchorage, AK
1177,0.057,10.0,1666,King Street Hefeweizen,Hefeweizen,102,King Street Brewing Company,Anchorage, AK
1178,0.049,,1665,King Street Blonde Ale,American Blonde Ale,102,King Street Brewing Company,Anchorage, AK
1179,0.063,65.0,2460,India Pale Ale,American IPA,87,Kirkwood Station Brewing Company,Kirkwood, MO
1180,0.048,11.0,2459,Blackberry Wheat,American Pale Wheat Ale,87,Kirkwood Station Brewing Company,Kirkwood, MO
1181,0.046,18.0,1274,Longboard Island Lager,American Amber / Red Lager,439,Kona Brewing Company,Kona, HI
1182,0.046,18.0,1220,Longboard Island Lager,American Amber / Red Lager,439,Kona Brewing Company,Kona, HI
1183,0.046,18.0,1070,Longboard Island Lager,American Amber / Red Lager,439,Kona Brewing Company,Kona, HI
1184,0.046,18.0,590,Longboard Island Lager,American Amber / Red Lager,439,Kona Brewing Company,Kona, HI
1185,0.04,9.0,781,Choc Beer (2003),American Dark Wheat Ale,505,Krebs Brewing Company (Pete's Pl...,Krebs, OK
1186,0.08,,1637,Bellingham Beer Week 2013 Collaboration,Belgian Strong Dark Ale,354,Kulshan Brewery,Bellingham, WA
1187,0.054000000000000006,15.0,1741,A Slice of Hefen,Hefeweizen,332,La Cumbre Brewing Company,Albuquerque, NM
1188,0.07200000000000001,100.0,664,Elevated IPA,American IPA,332,La Cumbre Brewing Company,Albuquerque, NM
1189,0.066,30.0,392,Rumspringa Golden Bock,Maibock / Helles Bock,545,Lancaster Brewing Company,Lancaster, PA
1190,0.048,28.0,195,Lancaster German Style Kölsch,Kölsch,545,Lancaster Brewing Company,Lancaster, PA
1191,0.045,,2547,Beach Cruiser,Hefeweizen,59,Latitude 42 Brewing Company,Portage, MI
1192,0.068,,2493,I.P. Eh!,American IPA,59,Latitude 42 Brewing Company,Portage, MI
1193,0.05,,2492,Schoolhouse Honey,American Amber / Red Ale,59,Latitude 42 Brewing Company,Portage, MI
1194,0.055,,2491,10 Degrees of Separation,English Brown Ale,59,Latitude 42 Brewing Company,Portage, MI
1195,0.05,12.0,2108,Laughing Dog Cream Ale,Cream Ale,218,Laughing Dog Brewing Company,Ponderay, ID
1196,0.048,9.0,1397,Two-One Niner,American Pilsner,218,Laughing Dog Brewing Company,Ponderay, ID
1197,0.064,66.0,1396,Laughing Dog IPA,American IPA,218,Laughing Dog Brewing Company,Ponderay, ID
1198,0.064,95.0,1675,Madra Allta,American IPA,345,Lavery Brewing Company,Erie, PA
1199,0.056,70.0,1249,Duluchan India Pale Ale,American IPA,345,Lavery Brewing Company,Erie, PA
1200,0.05,,1445,Lazy Monk Bohemian Pilsner,Czech Pilsener,406,Lazy Monk Brewing,Eau Claire, WI
1201,0.051,,475,Yellowstone Golden Ale,Kölsch,537,Lewis and Clark Brewing Company,Helena, MT
1202,0.057,,474,Tumbleweed IPA,American IPA,537,Lewis and Clark Brewing Company,Helena, MT
1203,0.05,,473,Lewis & Clark Amber Ale,American Amber / Red Ale,537,Lewis and Clark Brewing Company,Helena, MT
1204,0.05,,472,Miner's Gold Hefeweizen,Hefeweizen,537,Lewis and Clark Brewing Company,Helena, MT
1205,0.057,,471,Back Country Scottish Ale,Scottish Ale,537,Lewis and Clark Brewing Company,Helena, MT
1206,0.052000000000000005,30.0,2036,Getaway,German Pilsener,244,Lift Bridge Brewing Company,Stillwater, MN
1207,0.06,30.0,1168,Farm Girl Saison,Saison / Farmhouse Ale,244,Lift Bridge Brewing Company,Stillwater, MN
1208,0.058,40.0,1832,Adam's Stout,American Stout,298,Liquid Hero Brewery,York, PA
1209,0.057,42.0,1688,American Hero,American Amber / Red Ale,298,Liquid Hero Brewery,York, PA
1210,0.052000000000000005,20.0,1687,Schweet Ale,Fruit / Vegetable Beer,298,Liquid Hero Brewery,York, PA
1211,0.065,75.0,1686,Irregardless IPA,American IPA,298,Liquid Hero Brewery,York, PA
1212,0.057,40.0,2434,Peach Pale Ale,American Pale Ale (APA),104,Lone Tree Brewing Company,Lone Tree, CO
1213,0.06,,2332,Deadeye Jack,American Porter,149,Lonerider Brewing Company,Raleigh, NC
1214,0.075,,2330,Pistols at Dawn,American Stout,149,Lonerider Brewing Company,Raleigh, NC
1215,0.057,47.0,2329,Peacemaker Pale Ale,American Pale Ale (APA),149,Lonerider Brewing Company,Raleigh, NC
1216,0.058,11.0,2327,Shotgun Betty,Hefeweizen,149,Lonerider Brewing Company,Raleigh, NC
1217,0.061,30.0,2326,Sweet Josie,American Brown Ale,149,Lonerider Brewing Company,Raleigh, NC
1218,0.059,42.0,1926,Long Trail IPA,English India Pale Ale (IPA),268,Long Trail Brewing Company,Bridgewater Corners, VT
1219,0.046,30.0,1924,Long Trail Ale,American Amber / Red Ale,268,Long Trail Brewing Company,Bridgewater Corners, VT
1220,0.07200000000000001,33.0,1090,Double Bag,Altbier,268,Long Trail Brewing Company,Bridgewater Corners, VT
1221,0.04,8.0,574,Blackbeary Wheat,Fruit / Vegetable Beer,268,Long Trail Brewing Company,Bridgewater Corners, VT
1222,0.046,30.0,573,Long Trail Ale (1),Altbier,268,Long Trail Brewing Company,Bridgewater Corners, VT
1223,0.046,8.0,2584,Gose,Gose,41,Lost Nation Brewing,East Fairfield, VT
1224,0.048,20.0,2583,Vermont Pilsner,German Pilsener,41,Lost Nation Brewing,East Fairfield, VT
1225,0.055,,2582,Mosaic Single Hop IPA,American IPA,41,Lost Nation Brewing,East Fairfield, VT
1226,0.045,,2581,Lost Galaxy,American IPA,41,Lost Nation Brewing,East Fairfield, VT
1227,0.062,65.0,1309,Face Plant IPA,American IPA,430,Lost Rhino Brewing Company,Ashburn, VA
1228,0.056,55.0,1308,Rhino Chasers Pilsner,Czech Pilsener,430,Lost Rhino Brewing Company,Ashburn, VA
1229,0.052000000000000005,29.0,1571,Slow Hand Stout,American Stout,377,Lucette Brewing Company,Menominee, WI
1230,0.062,,1204,Hips Don't Lie,Hefeweizen,456,Lucette Brewing Company,Menominie, WI
1231,0.052000000000000005,,1122,Ride Again Pale Ale,American Pale Ale (APA),456,Lucette Brewing Company,Menominie, WI
1232,0.048,,700,The Farmer's Daughter,American Blonde Ale,456,Lucette Brewing Company,Menominie, WI
1233,0.038,18.0,2033,Pub Ale,English Dark Mild Ale,245,Lucky Town Brewing Company,Jackson, MS
1234,0.051,31.0,2032,Ballistic Blonde,Belgian Pale Ale,245,Lucky Town Brewing Company,Jackson, MS
1235,0.054000000000000006,,2311,Knotty Pine,American Pale Ale (APA),158,Lumberyard Brewing Company,Flagstaff, AZ
1236,0.053,20.0,1153,Lumberyard Pilsner,American Pilsner,158,Lumberyard Brewing Company,Flagstaff, AZ
1237,0.061,,355,Lumberyard IPA,American IPA,158,Lumberyard Brewing Company,Flagstaff, AZ
1238,0.058,,125,Lumberyard Red Ale,American Amber / Red Ale,158,Lumberyard Brewing Company,Flagstaff, AZ
1239,0.05,,962,Mac's Highlander Pale Ale (2000),American Pale Ale (APA),485,MacTarnahans Brewing Company,Portland, OR
1240,0.051,32.0,961,Mac's Scottish Style Amber Ale (2000),American Amber / Red Ale,485,MacTarnahans Brewing Company,Portland, OR
1241,0.05,,1475,Macon Progress Ale,American Pale Ale (APA),400,Macon Beer Company,Macon, GA
1242,0.055,,1008,Macon History Ale,American Brown Ale,400,Macon Beer Company,Macon, GA
1243,0.099,,2454,Galaxy High,American Double / Imperial IPA,91,Madtree Brewing Company,Cincinnati, OH
1244,0.043,18.0,2209,Sol Drifter,American Blonde Ale,91,Madtree Brewing Company,Cincinnati, OH
1245,0.085,,2133,Thunder Snow,Winter Warmer,91,Madtree Brewing Company,Cincinnati, OH
1246,0.079,18.0,1994,The Great Pumpcan,Fruit / Vegetable Beer,91,Madtree Brewing Company,Cincinnati, OH
1247,0.047,11.0,1816,LIFT,Kölsch,91,Madtree Brewing Company,Cincinnati, OH
1248,0.05,40.0,1815,SPRYE,American Pale Ale (APA),91,Madtree Brewing Company,Cincinnati, OH
1249,0.069,70.0,1126,Psychopathy,American IPA,91,Madtree Brewing Company,Cincinnati, OH
1250,0.07,32.0,1125,Gnarly Brown,American Brown Ale,91,Madtree Brewing Company,Cincinnati, OH
1251,0.06,30.0,1124,Happy Amber,American Amber / Red Ale,91,Madtree Brewing Company,Cincinnati, OH
1252,0.051,20.0,1813,#9,Fruit / Vegetable Beer,303,Magic Hat Brewing Company,South Burlington, VT
1253,0.055,13.0,1113,Elder Betty,Hefeweizen,303,Magic Hat Brewing Company,South Burlington, VT
1254,0.051,20.0,360,#9,Fruit / Vegetable Beer,303,Magic Hat Brewing Company,South Burlington, VT
1255,0.042,,511,High Country Pilsner (Current),German Pilsener,534,Mammoth Brewing Company,Mammoth Lakes, CA
1256,0.065,,75,Epic IPA,American IPA,534,Mammoth Brewing Company,Mammoth Lakes, CA
1257,0.042,,74,Golden Trout Pilsner,German Pilsener,534,Mammoth Brewing Company,Mammoth Lakes, CA
1258,0.045,,73,Real McCoy Amber Ale (Current),American Amber / Red Ale,534,Mammoth Brewing Company,Mammoth Lakes, CA
1259,0.07200000000000001,,1628,Festivus (1),Winter Warmer,356,Manayunk Brewing Company,Philadelphia, PA
1260,0.067,,1626,Manayunk Oktoberfest,Märzen / Oktoberfest,356,Manayunk Brewing Company,Philadelphia, PA
1261,0.045,21.0,1625,Belgian Style Session Ale,Belgian Pale Ale,356,Manayunk Brewing Company,Philadelphia, PA
1262,0.055,,1624,Manayunk IPA,American IPA,356,Manayunk Brewing Company,Philadelphia, PA
1263,0.055,,1600,Yunkin' Punkin',Pumpkin Ale,356,Manayunk Brewing Company,Philadelphia, PA
1264,0.05,18.0,1484,Summer Paradise,American Pale Wheat Ale,356,Manayunk Brewing Company,Philadelphia, PA
1265,0.09,30.0,1356,Monk from the 'Yunk,Tripel,356,Manayunk Brewing Company,Philadelphia, PA
1266,0.06,14.0,1355,Schuylkill Punch,Fruit / Vegetable Beer,356,Manayunk Brewing Company,Philadelphia, PA
1267,0.085,85.0,1334,Dreamin' Double IPA,American Double / Imperial IPA,356,Manayunk Brewing Company,Philadelphia, PA
1268,0.099,93.0,1674,Chaotic Double IPA,American Double / Imperial IPA,346,Manzanita Brewing Company,Santee, CA
1269,0.08,88.0,1673,Manzanita IPA,American IPA,346,Manzanita Brewing Company,Santee, CA
1270,0.06,25.0,1672,Riverwalk Blonde Ale,American Blonde Ale,346,Manzanita Brewing Company,Santee, CA
1271,0.095,49.0,1671,Gillespie Brown Ale,American Brown Ale,346,Manzanita Brewing Company,Santee, CA
1272,0.066,44.0,1670,Manzanita Pale Ale,American Pale Ale (APA),346,Manzanita Brewing Company,Santee, CA
1273,0.047,,1262,Marble Pilsner,German Pilsener,443,Marble Brewery,Albuquerque, NM
1274,0.062,,845,Marble India Pale Ale,American IPA,443,Marble Brewery,Albuquerque, NM
1275,0.07200000000000001,,1783,Toughcats IPA,American IPA,317,Marshall Wharf Brewing Company,Belfast, ME
1276,0.05,,1717,Tug Pale Ale,American Pale Ale (APA),317,Marshall Wharf Brewing Company,Belfast, ME
1277,0.099,,1716,Sexy Chaos,Russian Imperial Stout,317,Marshall Wharf Brewing Company,Belfast, ME
1278,0.063,,1516,Ace Hole American Pale Ale,American Pale Ale (APA),317,Marshall Wharf Brewing Company,Belfast, ME
1279,0.097,,725,Cant Dog Imperial Pale Ale,American Double / Imperial IPA,317,Marshall Wharf Brewing Company,Belfast, ME
1280,0.05,20.0,2308,River House,Saison / Farmhouse Ale,161,Martin House Brewing Company,Fort Worth, TX
1281,0.065,47.0,2268,Pretzel Stout,American Stout,161,Martin House Brewing Company,Fort Worth, TX
1282,0.05,35.0,2197,Rubberneck Red,American Amber / Red Ale,161,Martin House Brewing Company,Fort Worth, TX
1283,0.08,,2120,The Imperial Texan,American Double / Imperial IPA,161,Martin House Brewing Company,Fort Worth, TX
1284,0.08,,1234,The Imperial Texan,American Double / Imperial IPA,161,Martin House Brewing Company,Fort Worth, TX
1285,0.05,,1233,Day Break 4-Grain Breakfast Beer,Rye Beer,161,Martin House Brewing Company,Fort Worth, TX
1286,0.05,,1232,River House Saison,Saison / Farmhouse Ale,161,Martin House Brewing Company,Fort Worth, TX
1287,0.065,,1231,There Will Be Stout,American Stout,161,Martin House Brewing Company,Fort Worth, TX
1288,0.065,60.0,1831,Our Legacy IPA,American IPA,299,Matt Brewing Company,Utica, NY
1289,0.042,,1359,Saranac Shandy,Shandy,299,Matt Brewing Company,Utica, NY
1290,0.065,60.0,1135,Our Legacy IPA,American IPA,299,Matt Brewing Company,Utica, NY
1291,0.051,,960,Saranac Golden Pilsener (2003),German Pilsener,299,Matt Brewing Company,Utica, NY
1292,0.045,,959,Saranac Adirondack Light (2002),Light Lager,299,Matt Brewing Company,Utica, NY
1293,0.045,,958,DAX Light (1998),Light Lager,299,Matt Brewing Company,Utica, NY
1294,0.048,,957,Saranac Traditional Lager (2000),American Pale Lager,299,Matt Brewing Company,Utica, NY
1295,0.047,,956,Pomegranate Wheat (2008),Fruit / Vegetable Beer,299,Matt Brewing Company,Utica, NY
1296,0.05,12.0,773,Blueberry Blonde Ale,American Blonde Ale,299,Matt Brewing Company,Utica, NY
1297,0.06,,686,Saranac White IPA,American IPA,299,Matt Brewing Company,Utica, NY
1298,0.047,,453,Saranac Summer Ale (2011),American Pale Wheat Ale,299,Matt Brewing Company,Utica, NY
1299,0.055,,150,Saranac Pale Ale (12 oz.),English Pale Ale,299,Matt Brewing Company,Utica, NY
1300,0.055,,133,Saranac Pale Ale (16 oz.),English Pale Ale,299,Matt Brewing Company,Utica, NY
1301,0.051,20.0,1578,Lahaina Town Brown,American Brown Ale,375,Maui Brewing Company,Lahaina, HI
1302,0.055,,1429,Pau Hana Pilsner,Czech Pilsener,375,Maui Brewing Company,Lahaina, HI
1303,0.05,,1271,Lemongrass Saison,Saison / Farmhouse Ale,375,Maui Brewing Company,Lahaina, HI
1304,0.07,,713,Aloha B’ak’tun,Belgian Strong Dark Ale,375,Maui Brewing Company,Lahaina, HI
1305,0.08199999999999999,,712,Liquid Breadfruit,Fruit / Vegetable Beer,375,Maui Brewing Company,Lahaina, HI
1306,0.06,24.0,690,Sobrehumano Palena'ole,American Amber / Red Ale,375,Maui Brewing Company,Lahaina, HI
1307,0.05,12.0,547,La Perouse White,Witbier,375,Maui Brewing Company,Lahaina, HI
1308,0.068,68.0,435,Flyin' HI.P.Hay,American IPA,375,Maui Brewing Company,Lahaina, HI
1309,0.055,15.0,313,Mana Wheat,American Pale Wheat Ale,375,Maui Brewing Company,Lahaina, HI
1310,0.045,18.0,33,Bikini Blonde Lager,Munich Helles Lager,375,Maui Brewing Company,Lahaina, HI
1311,0.057,30.0,32,CoCoNut Porter,American Porter,375,Maui Brewing Company,Lahaina, HI
1312,0.062,65.0,31,Big Swell IPA,American IPA,375,Maui Brewing Company,Lahaina, HI
1313,0.037000000000000005,34.0,1237,Pit Stop Chocolate Porter,American Porter,448,Mavericks Beer Company,Half Moon Bay, CA
1314,0.037000000000000005,21.0,1236,Pace Setter Belgian Style Wit,Witbier,448,Mavericks Beer Company,Half Moon Bay, CA
1315,0.037000000000000005,53.0,1047,Back in the Saddle Rye Pale Ale,American Pale Ale (APA),448,Mavericks Beer Company,Half Moon Bay, CA
1316,0.069,,1986,Bushwhacker Cider,Cider,254,Meckley's Cidery,Somerset Center, MI
1317,0.069,,1985,Weim-R-Iner,Cider,254,Meckley's Cidery,Somerset Center, MI
1318,0.069,,1984,Cherry Bomb,Cider,254,Meckley's Cidery,Somerset Center, MI
1319,0.07200000000000001,75.0,2186,Tsunami IPA,American IPA,203,Mehana Brewing Co.,Hilo, HI
1320,0.07200000000000001,75.0,2185,Tsunami IPA,American IPA,203,Mehana Brewing Co.,Hilo, HI
1321,0.042,22.0,2184,Humpback Blonde Ale,American Blonde Ale,203,Mehana Brewing Co.,Hilo, HI
1322,0.052000000000000005,27.0,2178,Hawaiian Crow Porter,American Porter,203,Mehana Brewing Co.,Hilo, HI
1323,0.052000000000000005,23.0,2177,Volcano Red Ale,American Amber / Red Ale,203,Mehana Brewing Co.,Hilo, HI
1324,0.054000000000000006,42.0,2176,Mauna Kea Pale Ale,American Pale Ale (APA),203,Mehana Brewing Co.,Hilo, HI
1325,0.053,11.0,1508,Shark Bait,Fruit / Vegetable Beer,393,Miami Brewing Company,Miami, FL
1326,0.053,30.0,1507,Gator Tail Brown Ale,American Brown Ale,393,Miami Brewing Company,Miami, FL
1327,0.071,62.0,1506,Miami Vice IPA,American IPA,393,Miami Brewing Company,Miami, FL
1328,0.053,16.0,1325,Big Rod Coconut Ale,American Blonde Ale,393,Miami Brewing Company,Miami, FL
1329,0.056,,174,Mickey Finn's Amber Ale,American Amber / Red Ale,552,Mickey Finn's Brewery,Libertyville, IL
1330,0.063,61.0,2093,Pleasure Town,American IPA,223,Midnight Sun Brewing Company,Anchorage, AK
1331,0.063,61.0,1814,Pleasure Town IPA,American IPA,223,Midnight Sun Brewing Company,Anchorage, AK
1332,0.048,12.0,587,Snowshoe White Ale,Witbier,223,Midnight Sun Brewing Company,Anchorage, AK
1333,0.05,24.0,586,Kodiak Brown Ale,American Brown Ale,223,Midnight Sun Brewing Company,Anchorage, AK
1334,0.057,70.0,434,Sockeye Red IPA,American IPA,223,Midnight Sun Brewing Company,Anchorage, AK
1335,0.08,100.0,2668,Habitus (2014),American Double / Imperial IPA,3,Mike Hess Brewing Company,San Diego, CA
1336,0.075,85.0,2667,Solis,American IPA,3,Mike Hess Brewing Company,San Diego, CA
1337,0.06,24.0,2666,Jucundus,Wheat Ale,3,Mike Hess Brewing Company,San Diego, CA
1338,0.08,100.0,2664,Habitus,American Double / Imperial IPA,3,Mike Hess Brewing Company,San Diego, CA
1339,0.063,30.0,2663,Grazias,Cream Ale,3,Mike Hess Brewing Company,San Diego, CA
1340,0.058,28.0,2662,Claritas,Kölsch,3,Mike Hess Brewing Company,San Diego, CA
1341,0.083,,2535,Vinyl Frontier,American Double / Imperial IPA,65,Mikerphone Brewing,Chicago, IL
1342,0.08,,2534,Disco Superfly,American IPA,65,Mikerphone Brewing,Chicago, IL
1343,0.075,,2533,Misty Mountain Hop,American IPA,65,Mikerphone Brewing,Chicago, IL
1344,0.075,,2532,One-Hit Wonderful,Belgian IPA,65,Mikerphone Brewing,Chicago, IL
1345,0.065,,2531,En Parfaite Harmonie,Saison / Farmhouse Ale,65,Mikerphone Brewing,Chicago, IL
1346,0.043,8.0,2530,Daft Funk,Berliner Weissbier,65,Mikerphone Brewing,Chicago, IL
1347,0.075,,2529,Love In An Ellavator,American IPA,65,Mikerphone Brewing,Chicago, IL
1348,0.053,,2528,Spin Doctor,American Pale Ale (APA),65,Mikerphone Brewing,Chicago, IL
1349,0.05,,1612,Keeper (Current),American Pilsner,363,Mikkeller,Pottstown, PA
1350,0.068,,1611,Better Half,American IPA,363,Mikkeller,Pottstown, PA
1351,0.048,,1273,SNO White Ale,Witbier,440,MillKing It Productions,Royal Oak, MI
1352,0.048,,365,BRIK Irish Red Ale,Irish Red Ale,440,MillKing It Productions,Royal Oak, MI
1353,,,273,AXL Pale Ale,American Pale Ale (APA),440,MillKing It Productions,Royal Oak, MI
1354,0.087,80.0,1884,Hop Freak,American Double / Imperial IPA,284,Milwaukee Brewing Company,Milwaukee, WI
1355,0.051,24.0,1272,Louie's Demise Amber Ale,American Amber / Red Ale,284,Milwaukee Brewing Company,Milwaukee, WI
1356,0.075,51.0,1080,Hop Happy,American IPA,284,Milwaukee Brewing Company,Milwaukee, WI
1357,0.065,20.0,932,Booyah Farmhouse Ale,Saison / Farmhouse Ale,284,Milwaukee Brewing Company,Milwaukee, WI
1358,0.092,,776,O-Gii,Witbier,284,Milwaukee Brewing Company,Milwaukee, WI
1359,0.048,18.0,172,Flaming Damsel Lager (2010),Vienna Lager,284,Milwaukee Brewing Company,Milwaukee, WI
1360,0.051,24.0,171,Louie’s Demise Immort-Ale (2010),American Amber / Red Ale,284,Milwaukee Brewing Company,Milwaukee, WI
1361,0.099,,2361,Axe Head Malt Liquor,American Malt Liquor,134,Minhas Craft Brewery,Monroe, WI
1362,0.054000000000000006,,2359,Huber Bock (2014),Bock,134,Minhas Craft Brewery,Monroe, WI
1363,0.04,,2358,Minhas Light (2012),Light Lager,134,Minhas Craft Brewery,Monroe, WI
1364,0.05,,2282,Huber,American Pale Lager,134,Minhas Craft Brewery,Monroe, WI
1365,0.062,,2281,Clear Creek Ice,American Pale Lager,134,Minhas Craft Brewery,Monroe, WI
1366,0.062,,2280,Clear Creek Ice,American Pale Lager,134,Minhas Craft Brewery,Monroe, WI
1367,0.055,,2279,Mountain Crest,American Pale Lager,134,Minhas Craft Brewery,Monroe, WI
1368,0.055,,2278,Mountain Crest,American Pale Lager,134,Minhas Craft Brewery,Monroe, WI
1369,0.055,,2277,Mountain Creek (2013),American Pale Lager,134,Minhas Craft Brewery,Monroe, WI
1370,0.05,,2276,Boxer,American Adjunct Lager,134,Minhas Craft Brewery,Monroe, WI
1371,0.042,,2275,Boxer Light,Light Lager,134,Minhas Craft Brewery,Monroe, WI
1372,0.055,,2274,Boxer Ice,American Adjunct Lager,134,Minhas Craft Brewery,Monroe, WI
1373,0.05,,2273,Boxer,American Adjunct Lager,134,Minhas Craft Brewery,Monroe, WI
1374,0.05,,2442,Cortez Gold,Belgian Pale Ale,98,Mission Brewery,San Diego, CA
1375,0.068,66.0,2441,Mission IPA,American IPA,98,Mission Brewery,San Diego, CA
1376,0.048,44.0,1460,El Conquistador Extra Pale Ale,American Pale Ale (APA),98,Mission Brewery,San Diego, CA
1377,0.092,75.0,1459,Shipwrecked Double IPA,American Double / Imperial IPA,98,Mission Brewery,San Diego, CA
1378,0.04,,1476,Squeaky Bike Nut Brown Ale,American Brown Ale,399,Moab Brewery,Moab, UT
1379,0.04,,902,Dead Horse Amber,American Pale Wheat Ale,399,Moab Brewery,Moab, UT
1380,0.04,,645,Rocket Bike American Lager,California Common / Steam Beer,399,Moab Brewery,Moab, UT
1381,0.04,,644,Johnny's American IPA,American IPA,399,Moab Brewery,Moab, UT
1382,0.055,,337,Boneshaker Brown Ale,English Brown Ale,547,Moat Mountain Smoke House & Brew...,North Conway, NH
1383,0.056,,336,Iron Mike Pale Ale,American Pale Ale (APA),547,Moat Mountain Smoke House & Brew...,North Conway, NH
1384,0.042,,2236,Monkadelic,American Pale Ale (APA),189,Modern Monks Brewery,Lincoln, NE
1385,0.075,85.0,2159,City of the Sun,American IPA,209,Modern Times Beer,San Diego, CA
1386,0.068,75.0,2157,Booming Rollers,American IPA,209,Modern Times Beer,San Diego, CA
1387,0.052000000000000005,50.0,2156,Oneida,American Pale Ale (APA),209,Modern Times Beer,San Diego, CA
1388,0.067,75.0,2154,Aurora ,American Amber / Red Ale,209,Modern Times Beer,San Diego, CA
1389,0.055,30.0,1495,Lomaland,Saison / Farmhouse Ale,209,Modern Times Beer,San Diego, CA
1390,0.047,46.0,1494,Fortunate Islands,American Pale Wheat Ale,209,Modern Times Beer,San Diego, CA
1391,0.058,40.0,1493,Black House,American Stout,209,Modern Times Beer,San Diego, CA
1392,0.065,115.0,1492,Blazing World,American Amber / Red Ale,209,Modern Times Beer,San Diego, CA
1393,0.05,,327,Wapiti Amber Ale,American Amber / Red Ale,549,Mogollon Brewing Company,Flagstaff, AZ
1394,0.054000000000000006,,719,Sweet Georgia Brown,American Brown Ale,514,Monkey Paw Pub & Brewery,San Diego, CA
1395,0.087,,718,Rich Man's IIPA,American Double / Imperial IPA,514,Monkey Paw Pub & Brewery,San Diego, CA
1396,0.058,,717,Monkey Paw Oatmeal Pale Ale,American Pale Ale (APA),514,Monkey Paw Pub & Brewery,San Diego, CA
1397,0.056,28.0,1907,Montauk Summer Ale,American Blonde Ale,276,Montauk Brewing Company,Montauk, NY
1398,0.06,49.0,1906,Driftwood Ale,Extra Special / Strong Bitter (ESB),276,Montauk Brewing Company,Montauk, NY
1399,0.056,18.0,1756,When Helles Freezes Over,Munich Helles Lager,326,Morgan Street Brewery,Saint Louis, MO
1400,0.049,24.0,1617,Morgan Street Oktoberfest,Märzen / Oktoberfest,326,Morgan Street Brewery,Saint Louis, MO
1401,0.047,14.0,1052,Honey Wheat,American Pale Wheat Ale,326,Morgan Street Brewery,Saint Louis, MO
1402,0.046,24.0,1051,Black Bear Dark Lager,Schwarzbier,326,Morgan Street Brewery,Saint Louis, MO
1403,0.05,35.0,1046,Golden Pilsner,German Pilsener,326,Morgan Street Brewery,Saint Louis, MO
1404,0.052000000000000005,21.0,2413,Cali Creamin',Cream Ale,111,Mother Earth Brew Company,Vista, CA
1405,0.05,,419,Second Wind Pale Ale,American Pale Ale (APA),540,Mother Earth Brewing Company,Kinston, NC
1406,0.05,,408,Sunny Haze,Hefeweizen,540,Mother Earth Brewing Company,Kinston, NC
1407,0.052000000000000005,21.0,2237,Towhead,American Blonde Ale,188,Mother's Brewing,Springfield, MO
1408,0.07,70.0,2208,Lil' Helper,American IPA,188,Mother's Brewing,Springfield, MO
1409,0.08199999999999999,,1952,Train Wreck,American Amber / Red Ale,260,Mountain Town Brewing Company ,Mount Pleasant, MI
1410,0.085,,768,Full Moon Belgian White Ale,Witbier,507,Mudshark Brewing Company,Lake Havasu City, AZ
1411,0.07200000000000001,,625,Desert Magic IPA,American IPA,507,Mudshark Brewing Company,Lake Havasu City, AZ
1412,0.042,,326,Up River Light,Light Lager,507,Mudshark Brewing Company,Lake Havasu City, AZ
1413,0.085,,132,Full Moon Belgian White Ale (2007),Witbier,507,Mudshark Brewing Company,Lake Havasu City, AZ
1414,0.055,,131,Dry Heat Hefeweizen (2006),Hefeweizen,507,Mudshark Brewing Company,Lake Havasu City, AZ
1415,0.05,,1598,Mustang Sixty-Six,American Amber / Red Lager,366,Mustang Brewing Company,Mustang, OK
1416,0.04,,862,Mustang '33,American Pale Lager,366,Mustang Brewing Company,Mustang, OK
1417,0.04,,699,Session '33 (2011),American Pale Lager,366,Mustang Brewing Company,Mustang, OK
1418,0.053,10.0,421,Mustang Golden Ale,American Blonde Ale,366,Mustang Brewing Company,Mustang, OK
